0.1,7.071067811865475,0.001939955,0.0
0.2,7.071067811865475,0.003744217,0.0
0.30000000000000004,7.071067811865475,0.007578543,0.0
0.4,7.071067811865475,0.00960017,0.0
0.5,7.071067811865475,0.01355718,0.0
0.6000000000000001,7.071067811865475,0.01714533,0.0
0.7000000000000001,7.071067811865475,0.02226801,0.0
0.8,7.071067811865475,0.02400066,0.0
0.9,7.071067811865475,0.02563694,0.0
1,7.071067811865475,0.02824097,0.0
2,7.071067811865475,0.04542805,0.0
3,7.071067811865475,0.05288935,0.0
4,7.071067811865475,0.05621672,0.0
5,7.071067811865475,0.05820044,0.0
6,7.071067811865475,0.05938756,0.0
7,7.071067811865475,0.0599994,0.0
8,7.071067811865475,0.06051924,0.0
9,7.071067811865475,0.06079518,0.0
10,7.071067811865475,0.06104787,0.0
20,7.071067811865475,0.06192381,0.0
30,7.071067811865475,0.06209789,0.0
40,7.071067811865475,0.06212373,0.0
50,7.071067811865475,0.06210795,0.0
60,7.071067811865475,0.06210072,0.0
70,7.071067811865475,0.06210282,0.0
80,7.071067811865475,0.06209053,0.0
90,7.071067811865475,0.06419962,0.0
100,7.071067811865475,0.06302483,0.0
200,7.071067811865475,0.07248352,0.0
300,7.071067811865475,0.06618359,0.0
400,7.071067811865475,0.06672016,0.0
500,7.071067811865475,0.06738783,0.0
600,7.071067811865475,0.07055725,0.0
700,7.071067811865475,0.07059441,0.0
800,7.071067811865475,0.0711472,0.0
900,7.071067811865475,0.07165487,0.0
1000,7.071067811865475,0.07216278,0.0
2000,7.071067811865475,0.07793507,0.0
3000,7.071067811865475,0.08250896,0.0
4000,7.071067811865475,0.08634516,0.0
5000,7.071067811865475,0.08969968,0.0
6000,7.071067811865475,0.09264277,0.0
7000,7.071067811865475,0.09536147,0.0
8000,7.071067811865475,0.0978928,0.0
9000,7.071067811865475,0.1003242,0.0
10000,7.071067811865475,0.1025518,0.0
20000,7.071067811865475,0.1225043,0.0
30000,7.071067811865475,0.1392596,0.0
40000,7.071067811865475,0.1541948,0.0
50000,7.071067811865475,0.1678472,0.0
60000,7.071067811865475,0.1805467,0.0
70000,7.071067811865475,0.1925798,0.0
80000,7.071067811865475,0.2040615,0.0
90000,7.071067811865475,0.2148515,0.0
100000,7.071067811865475,0.225205,0.0
200000,7.071067811865475,0.3088353,200000.8
300000,7.071067811865475,0.3732997,300001.1
400000,7.071067811865475,0.4224808,400001.5
500000,7.071067811865475,0.4596787,500001.8
600000,7.071067811865475,0.4866725,600002.1
700000,7.071067811865475,0.5056831,700002.6
800000,7.071067811865475,0.5178817,800002.9
900000,7.071067811865475,0.5253476,900003.3
1000000,7.071067811865475,0.5294967,1000004.0
2000000,7.071067811865475,0.3582815,2000007.0
3000000,7.071067811865475,0.006206889,3000010.0
4000000,7.071067811865475,0.003097374,4000014.0
5000000,7.071067811865475,0.002375973,0.0
6000000,7.071067811865475,0.001909432,0.0
7000000,7.071067811865475,0.0,0.0
8000000,7.071067811865475,0.0,0.0
9000000,7.071067811865475,0.0,0.0
